ts_code,trade_date,close,return_1,return_3,ma_ratio_5_10,ma_ratio_5_20,vol_ratio_5,high_low_range,return_std_5,momentum_3,amount_ratio,green_days
000060.SZ,20250613,4.63,-0.0021551724137930384,0.013129102844638973,1.0100832967996496,1.0172185430463578,1.176825204262168,0.01727861771058317,0.005858340095341196,0.05999999999999961,1.1817347667251734,0.4
000061.SZ,20250613,6.58,-0.019374068554396384,-0.01644245142002998,1.0028558545017285,1.017228236011587,1.1910649060166634,0.02279635258358668,0.010138341529076497,-0.11000000000000032,1.1809917543585002,0.6
000062.SZ,20250613,25.04,-0.0019928258270227595,-0.014173228346456623,0.9961144471918049,0.978581480981666,1.33552960844413,0.039936102236421724,0.00978402075724849,-0.35999999999999943,1.3164456466688368,0.2
000063.SZ,20250613,31.48,-0.01440200375704448,-0.017171401810802345,1.00521520578071,1.008860160807189,1.12669119170682,0.02700127064803054,0.008297367564420755,-0.5500000000000007,1.1093240048024948,0.4
000065.SZ,20250613,10.06,-0.016617790811339184,-0.014691478942213565,0.9935947204968945,0.9717160212604405,1.1254565980964157,0.02087475149105376,0.011784132535217836,-0.15000000000000036,1.1101144120958246,0.0
000066.SZ,20250613,14.39,-0.015058179329226484,-0.029014844804318485,1.0026561329428592,1.0024513141767668,0.8016965277376273,0.016678248783877705,0.012872409116272668,-0.4299999999999997,0.7847051528871826,0.4
000068.SZ,20250613,3.31,-0.014880952380952328,-0.008982035928143617,0.9982174688057037,0.9920283436669616,0.9821693673873748,0.02114803625377652,0.0142847345550334,-0.029999999999999805,0.9705800680041323,0.4
000069.SZ,20250613,2.27,-0.01304347826086949,-0.01304347826086949,0.9896818572656921,0.9810355849137011,1.5904001618229795,0.022026431718061595,0.007240995658628363,-0.029999999999999805,1.571232230641163,0.0
000070.SZ,20250613,7.16,-0.005555555555555536,0.015602836879432758,1.0230017251293846,1.0538319141058865,1.1592457291062876,0.02932960893854748,0.007071597131821878,0.11000000000000032,1.165867750568134,0.6
000078.SZ,20250613,2.51,-0.023346303501945553,-0.030888030888030937,0.9922600619195047,1.0247801758593125,0.7289995316425555,0.039840637450199064,0.014835321445387708,-0.08000000000000007,0.7144806595730845,0.4
000088.SZ,20250613,4.59,0.0,-0.019230769230769162,0.9982743744607424,0.9741107135339934,0.5721738566730598,0.013071895424836517,0.011459223047039738,-0.08999999999999986,0.5670300588083388,0.6
000089.SZ,20250613,7.03,-0.008462623413258097,-0.0028368794326240065,0.995916068159414,0.9960563380281691,0.7614704970944158,0.008534850640113742,0.007822525862452199,-0.019999999999999574,0.7583792497616423,0.2
000090.SZ,20250613,3.49,-0.01412429378531066,-0.011331444759206666,0.9997172745264349,0.9954954954954953,1.1039144451371712,0.01719197707736391,0.009019730705968025,-0.03999999999999959,1.09259544316336,0.2
000096.SZ,20250613,14.2,0.03498542274052463,0.029731689630166702,0.9926286409504045,0.893023854746805,1.883028963094024,0.03028169014084505,0.0167365622604003,0.41000000000000014,1.90432555962038,0.6
000099.SZ,20250613,21.35,-0.017939282428702685,-0.008360427310729168,0.9912757502398027,0.9836600566572239,0.816960032354107,0.014519906323185117,0.016265186551883408,-0.17999999999999972,0.8007330246988553,0.4
000100.SZ,20250613,4.3,-0.016018306636155666,0.009389671361502261,1.0004649000464898,0.9930779880018457,0.9728809171926088,0.023255813953488497,0.012822180801556816,0.040000000000000036,0.9714327991839068,0.4
000151.SZ,20250613,12.17,-0.0185483870967742,-0.02248995983935742,0.9858397278696306,0.926370563092362,1.0207965518960962,0.027115858668857854,0.013257295743996048,-0.27999999999999936,0.9987201173017305,0.4
000153.SZ,20250613,6.16,-0.022222222222222143,-0.023771790808240767,1.0093337624718377,1.0208333333333333,0.9479205239710294,0.030844155844155906,0.015425448907792922,-0.14999999999999947,0.9374077216465881,0.6
000155.SZ,20250613,9.97,-0.00499001996007975,-0.00499001996007975,0.9995022399203585,0.996427153632394,1.334104163303208,0.013039117352056068,0.006272368939897877,-0.049999999999998934,1.3258498844673177,0.2
000156.SZ,20250613,7.82,-0.024937655860349017,-0.012626262626262541,1.0082602617867582,1.0194012591545678,1.1379787539504853,0.03069053708439889,0.013502801709667334,-0.09999999999999964,1.1286379124124846,0.6
000157.SZ,20250613,7.12,-0.004195804195804231,0.007072135785006983,1.0040931545518703,0.9923280792300182,0.8450825996413427,0.008426966292134776,0.007236857655332927,0.04999999999999982,0.847440282705837,0.4
000158.SZ,20250613,21.52,-0.024036281179138363,-0.02975653742110007,0.9940727436012571,0.972927836863848,1.0470347822222812,0.022769516728624463,0.013365614978606164,-0.6600000000000001,1.0200493053905064,0.4
000159.SZ,20250613,5.77,0.03776978417266186,0.03220035778175312,1.0179120680296725,1.0249590089269447,2.090720605240602,0.058925476603119566,0.019631385512424587,0.17999999999999972,2.113720542376074,0.4
000166.SZ,20250613,4.85,-0.006147540983606592,0.0041407867494822614,1.0068252326783869,1.0186231429169281,0.8786556336497763,0.012371134020618476,0.012494169893874911,0.019999999999999574,0.8725763084369745,0.4
000301.SZ,20250613,8.23,-0.006038647342995085,-0.006038647342995085,0.992,0.9615184306463747,1.013207844189161,0.01701093560145815,0.008790441424720352,-0.049999999999998934,1.0014194435844808,0.2
000333.SZ,20250613,71.48,-0.009972299168975018,-0.04756828780812783,0.9842098255891361,0.9625207512776278,0.884413714252046,0.016228315612758764,0.018951249426583782,-3.569999999999993,0.8540424150370733,0.4
000338.SZ,20250613,15.48,-0.00321957501609782,0.015081967213114833,1.0097749786787378,1.0166446499339499,0.9541379914139292,0.009689922480620063,0.010420381621905245,0.23000000000000043,0.9564106117135649,0.6
000400.SZ,20250613,21.02,-0.016378100140383767,-0.01867413632119519,1.0033704709296882,0.995749227660217,1.187787988529024,0.016175071360608938,0.0140186476389101,-0.40000000000000213,1.1662349723759693,0.4
000401.SZ,20250613,4.39,-0.011261261261261368,-0.015695067264574036,0.996863799283154,0.9816898301345689,1.6137298437482555,0.011389521640091077,0.005501569389743888,-0.07000000000000028,1.599288694492673,0.0
000402.SZ,20250613,2.72,-0.02508960573476693,-0.03202846975088958,1.0025152712899748,1.0079479768786128,0.8934773680915368,0.02205882352941162,0.01132237491535857,-0.08999999999999986,0.8762619592438589,0.2
000403.SZ,20250613,18.23,-0.020945220193340552,0.06359393232205357,0.9064933725308165,0.8565719576977436,1.203806221830544,0.06143719144267696,0.050625015904472374,1.0899999999999999,1.233897465645176,0.2
000404.SZ,20250613,6.92,-0.018439716312056764,-0.014245014245014231,1.0024268379728765,0.9962403348230121,1.2635983092609022,0.020231213872832325,0.009702533520148557,-0.09999999999999964,1.2515159711438049,0.2
000407.SZ,20250613,3.39,0.005934718100890191,0.008928571428571397,1.0047619047619045,1.0101735487731895,2.068874276165498,0.02654867256637177,0.005386879833736823,0.03000000000000025,2.0865971593292993,0.4
000408.SZ,20250613,40.46,-0.005652494470385738,0.05667276051188308,1.0350521970075468,1.054998659876709,1.0393125112469215,0.017548195748887812,0.01783713728805829,2.1700000000000017,1.0735171423012697,0.6
